share_min,market_ret5_min,start_hour,score_max,W0_net,W1_net,W2_net,W3_net,W4_net,positive_windows,usable_windows,pre_trades,pre_net,pre_mean,pre_wr,pre_days,pre_pos_days,pre_no_best_day,pre_no_best_ticker,sep_trades,sep_net,sep_mean,sep_days,sep_pos_days,sep_no_best_day,fresh_trades,fresh_net,fresh_mean
0.45,-0.002,14,1.9,143.32075834970834,85.43134899783314,-46.432770291307065,0.9213110998587126,476.58727124825725,4,5,21,659.8279194043503,31.42037711449287,76.19047619047619,13,9,305.00155784116293,550.6579292264114,3,-130.08876456342432,-43.36292152114144,2,0,-79.99017157612404,0,,
0.45,-0.002,14,2.2,200.1499689932263,145.9727130031728,-105.79506540922893,-5.5681791208968505,528.5850964852416,3,5,28,763.3445339515149,27.262304783982675,71.42857142857143,15,9,340.6027457901159,641.4002126589173,3,-130.08876456342432,-43.36292152114144,2,0,-79.99017157612404,0,,
0.45,-0.002,14,99.0,361.00910345614193,198.60236981441372,-30.95005999633321,-5.5681791208968505,668.4455031669511,3,5,40,1191.5387373202766,29.788468433006916,72.5,18,13,792.5508261532232,948.301156533537,3,-130.08876456342432,-43.36292152114144,2,0,-79.99017157612404,0,,
0.45,-0.001,10,1.7,89.37609847510856,105.78214643389995,-90.47999877483758,-12.749644611841916,336.8132767776327,3,5,21,428.7418782999617,20.416279919045795,66.66666666666666,14,8,152.6317502558789,223.3042532701,2,-66.82831064903658,-33.41415532451829,2,1,-79.99017157612403,0,,
0.45,-0.001,10,1.9,221.78457525379167,152.35159369034935,-47.20549191278107,-64.6161652145457,476.58727124825725,3,5,35,738.9017830650713,21.111479516144893,68.57142857142857,19,12,384.07542150188397,535.7701074966094,3,-130.08876456342432,-43.36292152114144,2,0,-79.99017157612404,0,,
0.45,-0.001,10,2.2,270.7265593389313,146.67351648495665,-179.82342726860003,-71.10565543530126,430.7287934880731,3,5,50,597.1997866080598,11.943995732161195,60.0,20,12,234.0067623630079,394.0681110395978,3,-130.08876456342432,-43.36292152114144,2,0,-79.99017157612404,0,,
0.45,-0.001,10,99.0,228.9675046772726,186.55771796595047,-120.57622848991136,48.143590609350746,623.1629710641514,4,5,77,966.2555558268137,12.548773452296283,59.74025974025974,22,13,626.8164085761075,606.3600847129264,3,-130.08876456342432,-43.36292152114144,2,0,-79.99017157612404,0,,
0.45,-0.001,12,1.7,60.04180321888886,105.78214643389995,-35.42644338470136,-66.06386540079572,336.8132767776327,3,5,16,401.14691764492443,25.071682352807777,68.75,11,6,125.03678960084164,195.70929261506274,2,-66.82831064903658,-33.41415532451829,2,1,-79.99017157612403,0,,
0.45,-0.001,12,1.9,127.45045743964151,90.21969426577263,7.848063477355154,-117.9303860034995,476.58727124825725,4,5,28,584.1751004275269,20.863396443840248,67.85714285714286,17,10,229.34873886433957,446.0432474169954,3,-130.08876456342432,-43.36292152114144,2,0,-79.99017157612404,0,,
0.45,-0.001,12,2.2,184.2796680831595,150.7610582711123,1.0930194717002166,-124.41987622425506,528.5850964852416,4,5,36,740.2989660869583,20.563860169082176,66.66666666666666,18,9,317.5571779255593,602.1671130764269,3,-130.08876456342432,-43.36292152114144,2,0,-79.99017157612404,0,,
0.45,-0.001,12,99.0,271.4238518704907,134.66747596185962,202.6111114299618,-124.41987622425506,668.4455031669511,4,5,55,1152.7280662050082,20.95869211281833,65.45454545454545,20,12,753.7401550379548,845.4063659854896,3,-130.08876456342432,-43.36292152114144,2,0,-79.99017157612404,0,,
0.45,-0.001,13,1.7,60.04180321888886,105.78214643389995,-35.42644338470136,-66.06386540079572,336.8132767776327,3,5,16,401.14691764492443,25.071682352807777,68.75,11,6,125.03678960084164,195.70929261506274,2,-66.82831064903658,-33.41415532451829,2,1,-79.99017157612403,0,,
0.45,-0.001,13,1.9,127.45045743964151,157.52546628510282,-46.432770291307065,-56.90965965988841,476.58727124825725,3,5,25,658.220765021806,26.328830600872237,72.0,15,10,303.3944034586186,452.78313999194427,3,-130.08876456342432,-43.36292152114144,2,0,-79.99017157612404,0,,
0.45,-0.001,13,2.2,184.2796680831595,218.0668302904425,-53.18781429696202,-63.399149880643975,528.5850964852416,3,5,33,814.3446306812375,24.67711002064356,69.6969696969697,17,10,391.6028425198385,608.9070056513758,3,-130.08876456342432,-43.36292152114144,2,0,-79.99017157612404,0,,
0.45,-0.001,13,99.0,345.1388025460751,208.12068898983327,84.24615822852067,-63.399149880643975,668.4455031669511,4,5,48,1242.5520030507362,25.886500063557005,68.75,19,11,843.5640918836827,984.4847212096336,3,-130.08876456342432,-43.36292152114144,2,0,-79.99017157612404,0,,
0.45,-0.001,14,1.7,75.9121041289557,33.688029146630264,-35.42644338470136,-66.06386540079572,336.8132767776327,3,5,13,344.9231012677216,26.5325462513632,69.23076923076923,8,4,68.81297322363883,258.291179378596,2,-66.82831064903658,-33.41415532451829,2,1,-79.99017157612403,0,,
0.45,-0.001,14,1.9,143.32075834970834,85.43134899783314,-46.432770291307065,0.9213110998587126,476.58727124825725,4,5,21,659.8279194043503,31.42037711449287,76.19047619047619,13,9,305.00155784116293,550.6579292264114,3,-130.08876456342432,-43.36292152114144,2,0,-79.99017157612404,0,,
0.45,-0.001,14,2.2,200.1499689932263,145.9727130031728,-105.79506540922893,-5.5681791208968505,528.5850964852416,3,5,28,763.3445339515149,27.262304783982675,71.42857142857143,15,9,340.6027457901159,641.4002126589173,3,-130.08876456342432,-43.36292152114144,2,0,-79.99017157612404,0,,
0.45,-0.001,14,99.0,361.00910345614193,198.60236981441372,-30.95005999633321,-5.5681791208968505,668.4455031669511,3,5,40,1191.5387373202766,29.788468433006916,72.5,18,13,792.5508261532232,948.301156533537,3,-130.08876456342432,-43.36292152114144,2,0,-79.99017157612404,0,,
0.45,0.0,10,1.7,89.37609847510856,105.78214643389995,-31.096238366781023,-12.749644611841916,337.03412856850866,3,5,19,488.3464904988943,25.70244686836286,73.68421052631578,12,8,212.2363624548115,282.9088654690326,2,-66.82831064903658,-33.41415532451829,2,1,-79.99017157612403,0,,
0.45,0.0,10,1.9,221.78457525379167,152.35159369034935,12.178268495275503,-131.60134171520014,476.8081230391332,4,5,31,731.5212187633496,23.59745866978547,70.96774193548387,18,11,376.69485720016223,528.3895431948877,3,-130.08876456342432,-43.36292152114144,2,0,-79.99017157612404,0,,
0.45,0.0,10,2.2,270.7265593389313,146.67351648495665,-120.43966686054353,-138.0908319359557,422.5829825970846,3,5,44,581.4525596244731,13.214830900556207,61.36363636363637,19,12,226.62619806128578,378.32088405601115,3,-130.08876456342432,-43.36292152114144,2,0,-79.99017157612404,0,,
0.45,0.0,10,99.0,228.9675046772726,186.55771796595047,-12.15320230374401,-79.58134304802269,615.0171601731629,3,5,68,938.8078374646192,13.805997609773812,60.29411764705882,22,13,607.7353528957774,590.5161020563955,3,-130.08876456342432,-43.36292152114144,2,0,-79.99017157612404,0,,
0.45,0.0,12,1.7,60.04180321888886,105.78214643389995,-35.42644338470136,-66.06386540079572,337.03412856850866,3,5,15,401.3677694358004,26.757851295720027,73.33333333333333,10,6,125.25764139171764,195.93014440593873,2,-66.82831064903658,-33.41415532451829,2,1,-79.99017157612403,0,,
0.45,0.0,12,1.9,127.45045743964151,90.21969426577263,7.848063477355154,-184.91556250415394,476.8081230391332,4,5,25,517.4107757177485,20.696431028709938,68.0,16,9,162.58441415456116,379.278922707217,3,-130.08876456342432,-43.36292152114144,2,0,-79.99017157612404,0,,
0.45,0.0,12,2.2,184.2796680831595,150.7610582711123,1.0930194717002166,-191.4050527249095,460.89052167790595,4,5,32,605.6192147789684,18.925600461842762,65.625,17,9,250.79285321578107,467.4873617684369,3,-130.08876456342432,-43.36292152114144,2,0,-79.99017157612404,0,,
0.45,0.0,12,99.0,271.4238518704907,134.66747596185962,191.00737572429819,-191.4050527249095,600.7509283596154,4,5,50,1006.4445791913544,20.128891583827087,64.0,19,11,675.3720946225126,710.7266146774994,3,-130.08876456342432,-43.36292152114144,2,0,-79.99017157612404,0,,
0.45,0.0,13,1.7,60.04180321888886,105.78214643389995,-35.42644338470136,-66.06386540079572,337.03412856850866,3,5,15,401.3677694358004,26.757851295720027,73.33333333333333,10,6,125.25764139171764,195.93014440593873,2,-66.82831064903658,-33.41415532451829,2,1,-79.99017157612403,0,,
0.45,0.0,13,1.9,127.45045743964151,157.52546628510282,-46.432770291307065,-123.89483616054284,476.8081230391332,3,5,22,591.4564403120274,26.884383650546702,72.72727272727273,14,9,236.6300787488401,386.01881528216575,3,-130.08876456342432,-43.36292152114144,2,0,-79.99017157612404,0,,
0.45,0.0,13,2.2,184.2796680831595,218.0668302904425,-53.18781429696202,-130.3843263812984,460.89052167790595,3,5,29,679.6648793732473,23.43671997838784,68.96551724137932,16,10,324.83851781006,474.22725434338565,3,-130.08876456342432,-43.36292152114144,2,0,-79.99017157612404,0,,
0.45,0.0,13,99.0,345.1388025460751,208.12068898983327,72.64242252285706,-130.3843263812984,600.7509283596154,4,5,43,1096.2685160370825,25.494616652025172,67.44186046511628,18,10,765.1960314682408,838.2012341959799,3,-130.08876456342432,-43.36292152114144,2,0,-79.99017157612404,0,,
0.45,0.0,14,1.7,75.9121041289557,33.688029146630264,-35.42644338470136,-66.06386540079572,337.03412856850866,3,5,12,345.14395305859756,28.761996088216463,75.0,7,4,69.03382501451478,258.5120311694719,2,-66.82831064903658,-33.41415532451829,2,1,-79.99017157612403,0,,
0.45,0.0,14,1.9,143.32075834970834,85.43134899783314,-46.432770291307065,-66.06386540079572,476.8081230391332,3,5,18,593.063594694572,32.94797748303178,77.77777777777779,11,8,238.23723313138464,483.8936045166331,3,-130.08876456342432,-43.36292152114144,2,0,-79.99017157612404,0,,
0.45,0.0,14,2.2,200.1499689932263,145.9727130031728,-105.79506540922893,-72.55335562155128,460.89052167790595,3,5,24,628.6647826435249,26.194365943480204,70.83333333333334,14,8,273.8384210803375,506.72046135092734,3,-130.08876456342432,-43.36292152114144,2,0,-79.99017157612404,0,,
0.45,0.0,14,99.0,361.00910345614193,198.60236981441372,-42.553795701996826,-72.55335562155128,600.7509283596154,3,5,35,1045.2552503066229,29.86443572304637,71.42857142857143,17,11,714.1827657377812,813.6214052255468,3,-130.08876456342432,-43.36292152114144,2,0,-79.99017157612404,0,,
0.5,-0.003,10,1.7,31.94469486147228,72.09411728726968,31.396425149938274,-12.749644611841916,258.72401677618075,4,5,15,381.4096094630191,25.427307297534604,73.33333333333333,11,8,183.60959321126427,233.40338804679368,1,-79.99017157612403,-79.99017157612403,1,0,0.0,0,,
0.5,-0.003,10,1.9,164.35317164015538,118.66356454371909,74.67093201199478,-12.749644611841916,319.7817777277006,4,5,24,664.7198013117279,27.696658387988663,75.0,15,10,466.9197850599731,519.0195293569022,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,-0.003,10,2.2,281.7917198229855,112.98548733832638,-57.94700334382418,-19.239134832597472,303.8641763664734,3,5,35,621.4552453513636,17.755864152896102,65.71428571428571,17,11,423.6552290996088,475.75497339653793,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,-0.003,10,99.0,188.87821489548475,100.24003200807931,-87.76219609911504,39.270354055335545,372.6133319122909,4,5,54,613.2397367720755,11.356291421705102,59.25925925925925,21,11,399.40509009314496,329.03212079663075,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,-0.003,12,1.7,2.6103996052525673,72.09411728726968,27.066220132017936,-66.06386540079572,258.72401677618075,4,5,11,294.43088839992515,26.766444399993194,72.72727272727273,8,5,96.63087214817034,146.42466698369975,1,-79.99017157612403,-79.99017157612403,1,0,0.0,0,,
0.5,-0.003,12,1.9,70.01905382600522,56.53166511914236,70.34072699407444,-66.06386540079572,319.7817777277006,4,5,18,450.6093582661269,25.03385323700705,72.22222222222221,13,8,252.80934201437208,341.43936808818796,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,-0.003,12,2.2,126.8482644695232,117.07302912448203,63.5856829884195,-72.55335562155128,303.8641763664734,4,5,25,538.8177973273469,21.552711893093875,68.0,15,8,341.01778107559204,416.87347603474933,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,-0.003,12,99.0,162.8379979910124,48.34979000398843,115.39838192892712,-72.55335562155128,320.03956101792215,4,5,38,574.0723753202988,15.10716777158681,60.526315789473685,18,9,400.02623606288955,342.4385302392227,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,-0.003,13,1.7,2.6103996052525673,72.09411728726968,27.066220132017936,-66.06386540079572,258.72401677618075,4,5,11,294.43088839992515,26.766444399993194,72.72727272727273,8,5,96.63087214817034,146.42466698369975,1,-79.99017157612403,-79.99017157612403,1,0,0.0,0,,
0.5,-0.003,13,1.9,70.01905382600522,123.83743713847255,16.059893225412225,-66.06386540079572,319.7817777277006,4,5,16,463.63429651679485,28.977143532299678,75.0,12,8,265.83428026504004,315.62807510056945,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,-0.003,13,2.2,126.8482644695232,184.37880114381224,9.304849219757273,-72.55335562155128,303.8641763664734,4,5,23,551.8427355780148,23.993162416435425,69.56521739130434,15,9,354.04271932625994,403.83651416178935,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,-0.003,13,99.0,236.5529486665968,121.80300303196208,61.11754816026491,-72.55335562155128,320.03956101792215,4,5,33,666.9597052551946,20.21090015924832,63.63636363636363,18,10,492.91356599778544,435.3258601741186,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,-0.003,14,1.7,75.9121041289557,,27.066220132017936,-66.06386540079572,258.72401677618075,3,4,9,295.63847563635863,32.84871951515096,77.77777777777779,6,4,97.83845938460382,219.72637150740292,1,-79.99017157612403,-79.99017157612403,1,0,0.0,0,,
0.5,-0.003,14,1.9,143.32075834970834,51.74331985120287,16.059893225412225,-66.06386540079572,319.7817777277006,4,5,14,464.8418837532284,33.20299169665917,78.57142857142857,10,7,267.0418675014736,355.67189357528946,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,-0.003,14,2.2,200.1499689932263,112.28468385654254,-43.302401892509636,-72.55335562155128,303.8641763664734,3,5,20,500.4430717021814,25.02215358510907,70.0,13,8,302.6430554504266,378.49875040958386,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,-0.003,14,99.0,309.8546531902999,112.28468385654254,19.938867814722464,-72.55335562155128,320.03956101792215,4,5,28,689.5644102579358,24.627300366354852,67.85714285714286,16,10,515.5182710005266,457.9305651768598,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,-0.002,10,1.7,31.94469486147228,72.09411728726968,31.396425149938274,-12.749644611841916,258.72401677618075,4,5,15,381.4096094630191,25.427307297534604,73.33333333333333,11,8,183.60959321126427,233.40338804679368,1,-79.99017157612403,-79.99017157612403,1,0,0.0,0,,
0.5,-0.002,10,1.9,164.35317164015538,118.66356454371909,74.67093201199478,-12.749644611841916,319.7817777277006,4,5,24,664.7198013117279,27.696658387988663,75.0,15,10,466.9197850599731,519.0195293569022,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,-0.002,10,2.2,281.7917198229855,112.98548733832638,-57.94700334382418,-19.239134832597472,303.8641763664734,3,5,35,621.4552453513636,17.755864152896102,65.71428571428571,17,11,423.6552290996088,475.75497339653793,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,-0.002,10,99.0,188.87821489548475,100.24003200807931,-87.76219609911504,39.270354055335545,372.6133319122909,4,5,54,613.2397367720755,11.356291421705102,59.25925925925925,21,11,399.40509009314496,329.03212079663075,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,-0.002,12,1.7,2.6103996052525673,72.09411728726968,27.066220132017936,-66.06386540079572,258.72401677618075,4,5,11,294.43088839992515,26.766444399993194,72.72727272727273,8,5,96.63087214817034,146.42466698369975,1,-79.99017157612403,-79.99017157612403,1,0,0.0,0,,
0.5,-0.002,12,1.9,70.01905382600522,56.53166511914236,70.34072699407444,-66.06386540079572,319.7817777277006,4,5,18,450.6093582661269,25.03385323700705,72.22222222222221,13,8,252.80934201437208,341.43936808818796,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,-0.002,12,2.2,126.8482644695232,117.07302912448203,63.5856829884195,-72.55335562155128,303.8641763664734,4,5,25,538.8177973273469,21.552711893093875,68.0,15,8,341.01778107559204,416.87347603474933,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,-0.002,12,99.0,162.8379979910124,48.34979000398843,115.39838192892712,-72.55335562155128,320.03956101792215,4,5,38,574.0723753202988,15.10716777158681,60.526315789473685,18,9,400.02623606288955,342.4385302392227,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,-0.002,13,1.7,2.6103996052525673,72.09411728726968,27.066220132017936,-66.06386540079572,258.72401677618075,4,5,11,294.43088839992515,26.766444399993194,72.72727272727273,8,5,96.63087214817034,146.42466698369975,1,-79.99017157612403,-79.99017157612403,1,0,0.0,0,,
0.5,-0.002,13,1.9,70.01905382600522,123.83743713847255,16.059893225412225,-66.06386540079572,319.7817777277006,4,5,16,463.63429651679485,28.977143532299678,75.0,12,8,265.83428026504004,315.62807510056945,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,-0.002,13,2.2,126.8482644695232,184.37880114381224,9.304849219757273,-72.55335562155128,303.8641763664734,4,5,23,551.8427355780148,23.993162416435425,69.56521739130434,15,9,354.04271932625994,403.83651416178935,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,-0.002,13,99.0,236.5529486665968,121.80300303196208,61.11754816026491,-72.55335562155128,320.03956101792215,4,5,33,666.9597052551946,20.21090015924832,63.63636363636363,18,10,492.91356599778544,435.3258601741186,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,-0.002,14,1.7,75.9121041289557,,27.066220132017936,-66.06386540079572,258.72401677618075,3,4,9,295.63847563635863,32.84871951515096,77.77777777777779,6,4,97.83845938460382,219.72637150740292,1,-79.99017157612403,-79.99017157612403,1,0,0.0,0,,
0.5,-0.002,14,1.9,143.32075834970834,51.74331985120287,16.059893225412225,-66.06386540079572,319.7817777277006,4,5,14,464.8418837532284,33.20299169665917,78.57142857142857,10,7,267.0418675014736,355.67189357528946,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,-0.002,14,2.2,200.1499689932263,112.28468385654254,-43.302401892509636,-72.55335562155128,303.8641763664734,3,5,20,500.4430717021814,25.02215358510907,70.0,13,8,302.6430554504266,378.49875040958386,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,-0.002,14,99.0,309.8546531902999,112.28468385654254,19.938867814722464,-72.55335562155128,320.03956101792215,4,5,28,689.5644102579358,24.627300366354852,67.85714285714286,16,10,515.5182710005266,457.9305651768598,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,-0.001,10,1.7,31.94469486147228,72.09411728726968,31.396425149938274,-12.749644611841916,258.72401677618075,4,5,15,381.4096094630191,25.427307297534604,73.33333333333333,11,8,183.60959321126427,233.40338804679368,1,-79.99017157612403,-79.99017157612403,1,0,0.0,0,,
0.5,-0.001,10,1.9,164.35317164015538,118.66356454371909,74.67093201199478,-12.749644611841916,319.7817777277006,4,5,24,664.7198013117279,27.696658387988663,75.0,15,10,466.9197850599731,519.0195293569022,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,-0.001,10,2.2,281.7917198229855,112.98548733832638,-57.94700334382418,-19.239134832597472,303.8641763664734,3,5,35,621.4552453513636,17.755864152896102,65.71428571428571,17,11,423.6552290996088,475.75497339653793,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,-0.001,10,99.0,188.87821489548475,100.24003200807931,-87.76219609911504,39.270354055335545,372.6133319122909,4,5,54,613.2397367720755,11.356291421705102,59.25925925925925,21,11,399.40509009314496,329.03212079663075,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,-0.001,12,1.7,2.6103996052525673,72.09411728726968,27.066220132017936,-66.06386540079572,258.72401677618075,4,5,11,294.43088839992515,26.766444399993194,72.72727272727273,8,5,96.63087214817034,146.42466698369975,1,-79.99017157612403,-79.99017157612403,1,0,0.0,0,,
0.5,-0.001,12,1.9,70.01905382600522,56.53166511914236,70.34072699407444,-66.06386540079572,319.7817777277006,4,5,18,450.6093582661269,25.03385323700705,72.22222222222221,13,8,252.80934201437208,341.43936808818796,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,-0.001,12,2.2,126.8482644695232,117.07302912448203,63.5856829884195,-72.55335562155128,303.8641763664734,4,5,25,538.8177973273469,21.552711893093875,68.0,15,8,341.01778107559204,416.87347603474933,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,-0.001,12,99.0,162.8379979910124,48.34979000398843,115.39838192892712,-72.55335562155128,320.03956101792215,4,5,38,574.0723753202988,15.10716777158681,60.526315789473685,18,9,400.02623606288955,342.4385302392227,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,-0.001,13,1.7,2.6103996052525673,72.09411728726968,27.066220132017936,-66.06386540079572,258.72401677618075,4,5,11,294.43088839992515,26.766444399993194,72.72727272727273,8,5,96.63087214817034,146.42466698369975,1,-79.99017157612403,-79.99017157612403,1,0,0.0,0,,
0.5,-0.001,13,1.9,70.01905382600522,123.83743713847255,16.059893225412225,-66.06386540079572,319.7817777277006,4,5,16,463.63429651679485,28.977143532299678,75.0,12,8,265.83428026504004,315.62807510056945,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,-0.001,13,2.2,126.8482644695232,184.37880114381224,9.304849219757273,-72.55335562155128,303.8641763664734,4,5,23,551.8427355780148,23.993162416435425,69.56521739130434,15,9,354.04271932625994,403.83651416178935,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,-0.001,13,99.0,236.5529486665968,121.80300303196208,61.11754816026491,-72.55335562155128,320.03956101792215,4,5,33,666.9597052551946,20.21090015924832,63.63636363636363,18,10,492.91356599778544,435.3258601741186,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,-0.001,14,1.7,75.9121041289557,,27.066220132017936,-66.06386540079572,258.72401677618075,3,4,9,295.63847563635863,32.84871951515096,77.77777777777779,6,4,97.83845938460382,219.72637150740292,1,-79.99017157612403,-79.99017157612403,1,0,0.0,0,,
0.5,-0.001,14,1.9,143.32075834970834,51.74331985120287,16.059893225412225,-66.06386540079572,319.7817777277006,4,5,14,464.8418837532284,33.20299169665917,78.57142857142857,10,7,267.0418675014736,355.67189357528946,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,-0.001,14,2.2,200.1499689932263,112.28468385654254,-43.302401892509636,-72.55335562155128,303.8641763664734,3,5,20,500.4430717021814,25.02215358510907,70.0,13,8,302.6430554504266,378.49875040958386,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,-0.001,14,99.0,309.8546531902999,112.28468385654254,19.938867814722464,-72.55335562155128,320.03956101792215,4,5,28,689.5644102579358,24.627300366354852,67.85714285714286,16,10,515.5182710005266,457.9305651768598,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,0.0,10,1.7,31.94469486147228,72.09411728726968,31.396425149938274,-12.749644611841916,258.72401677618075,4,5,15,381.4096094630191,25.427307297534604,73.33333333333333,11,8,183.60959321126427,233.40338804679368,1,-79.99017157612403,-79.99017157612403,1,0,0.0,0,,
0.5,0.0,10,1.9,164.35317164015538,118.66356454371909,74.67093201199478,-12.749644611841916,319.7817777277006,4,5,24,664.7198013117279,27.696658387988663,75.0,15,10,466.9197850599731,519.0195293569022,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,0.0,10,2.2,281.7917198229855,112.98548733832638,-57.94700334382418,-19.239134832597472,303.8641763664734,3,5,35,621.4552453513636,17.755864152896102,65.71428571428571,17,11,423.6552290996088,475.75497339653793,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,0.0,10,99.0,188.87821489548475,100.24003200807931,-87.76219609911504,39.270354055335545,372.6133319122909,4,5,54,613.2397367720755,11.356291421705102,59.25925925925925,21,11,399.40509009314496,329.03212079663075,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,0.0,12,1.7,2.6103996052525673,72.09411728726968,27.066220132017936,-66.06386540079572,258.72401677618075,4,5,11,294.43088839992515,26.766444399993194,72.72727272727273,8,5,96.63087214817034,146.42466698369975,1,-79.99017157612403,-79.99017157612403,1,0,0.0,0,,
0.5,0.0,12,1.9,70.01905382600522,56.53166511914236,70.34072699407444,-66.06386540079572,319.7817777277006,4,5,18,450.6093582661269,25.03385323700705,72.22222222222221,13,8,252.80934201437208,341.43936808818796,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,0.0,12,2.2,126.8482644695232,117.07302912448203,63.5856829884195,-72.55335562155128,303.8641763664734,4,5,25,538.8177973273469,21.552711893093875,68.0,15,8,341.01778107559204,416.87347603474933,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,0.0,12,99.0,162.8379979910124,48.34979000398843,115.39838192892712,-72.55335562155128,320.03956101792215,4,5,38,574.0723753202988,15.10716777158681,60.526315789473685,18,9,400.02623606288955,342.4385302392227,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,0.0,13,1.7,2.6103996052525673,72.09411728726968,27.066220132017936,-66.06386540079572,258.72401677618075,4,5,11,294.43088839992515,26.766444399993194,72.72727272727273,8,5,96.63087214817034,146.42466698369975,1,-79.99017157612403,-79.99017157612403,1,0,0.0,0,,
0.5,0.0,13,1.9,70.01905382600522,123.83743713847255,16.059893225412225,-66.06386540079572,319.7817777277006,4,5,16,463.63429651679485,28.977143532299678,75.0,12,8,265.83428026504004,315.62807510056945,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,0.0,13,2.2,126.8482644695232,184.37880114381224,9.304849219757273,-72.55335562155128,303.8641763664734,4,5,23,551.8427355780148,23.993162416435425,69.56521739130434,15,9,354.04271932625994,403.83651416178935,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,0.0,13,99.0,236.5529486665968,121.80300303196208,61.11754816026491,-72.55335562155128,320.03956101792215,4,5,33,666.9597052551946,20.21090015924832,63.63636363636363,18,10,492.91356599778544,435.3258601741186,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,0.0,14,1.7,75.9121041289557,,27.066220132017936,-66.06386540079572,258.72401677618075,3,4,9,295.63847563635863,32.84871951515096,77.77777777777779,6,4,97.83845938460382,219.72637150740292,1,-79.99017157612403,-79.99017157612403,1,0,0.0,0,,
0.5,0.0,14,1.9,143.32075834970834,51.74331985120287,16.059893225412225,-66.06386540079572,319.7817777277006,4,5,14,464.8418837532284,33.20299169665917,78.57142857142857,10,7,267.0418675014736,355.67189357528946,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
0.5,0.0,14,2.2,200.1499689932263,112.28468385654254,-43.302401892509636,-72.55335562155128,303.8641763664734,3,5,20,500.4430717021814,25.02215358510907,70.0,13,8,302.6430554504266,378.49875040958386,2,-143.25062549051177,-71.62531274525588,2,0,-79.99017157612403,0,,
